"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016/2017","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427764","1.13","12100","","","","0"
"2017/2018","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427764","1.13","13692","","","","0"
"2018/2019","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427764","1.13","13953","","","","0"
"2019/2020","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427764","1.13","13763","","","","0"
"2020/2021","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427764","1.13","14886","","","","0"
"2021/2022","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427764","1.13","15886","","","","0"
"2022/2023","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427764","1.13","16451","","","","0"
"2023/2024","Canada","2016A000011124","Agriculture, natural resources and conservation","Current dollars","75","units","0","v62427764","1.13","17224","","","","0"
"2007/2008","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","18778","","","","0"
"2008/2009","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","9568","","","","0"
"2009/2010","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","10066","","","","0"
"2010/2011","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","12104","","","","0"
"2011/2012","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","12370","","","","0"
"2012/2013","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","","F","","","0"
"2013/2014","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","19427","","","","0"
"2014/2015","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","19711","","","","0"
"2015/2016","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","19858","","","","0"
"2016/2017","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","20982","","","","0"
"2017/2018","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","21534","","","","0"
"2018/2019","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","21533","","","","0"
"2019/2020","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","22507","","","","0"
"2020/2021","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","25120","","","","0"
"2021/2022","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","26626","","","","0"
"2022/2023","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","28436","","","","0"
"2023/2024","Canada","2016A000011124","Dentistry","Current dollars","75","units","0","v62427765","1.14","29551","","","","0"
"2006/2007","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","13526","","","","0"
"2007/2008","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","15283","","","","0"
"2008/2009","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2009/2010","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2010/2011","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2011/2012","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2012/2013","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","F","","","0"
"2013/2014","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","F","","","0"
"2014/2015","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","F","","","0"
"2015/2016","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2016/2017","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2017/2018","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2018/2019","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2019/2020","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2020/2021","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2021/2022","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2022/2023","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2023/2024","Canada","2016A000011124","Medicine","Current dollars","75","units","0","v62427766","1.15","","..","","","0"
"2007/2008","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","9899","","","","0"
"2008/2009","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","11592","","","","0"
"2009/2010","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","11666","","","","0"
"2010/2011","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","12314","","","","0"
"2011/2012","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","12504","","","","0"
"2012/2013","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","11212","","","","0"
"2013/2014","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","12524","","","","0"
"2014/2015","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","12055","","","","0"
"2015/2016","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","11877","","","","0"
"2016/2017","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","12081","","","","0"
"2017/2018","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","13566","","","","0"
"2018/2019","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","15518","","","","0"
"2019/2020","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","16318","","","","0"
"2020/2021","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","16192","","","","0"
"2021/2022","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","17783","","","","0"
"2022/2023","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","17977","","","","0"
"2023/2024","Canada","2016A000011124","Nursing","Current dollars","75","units","0","v62427767","1.16","18910","","","","0"
"2007/2008","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","9588","","","","0"
"2008/2009","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","12504","","","","0"
"2009/2010","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","11491","","","","0"
"2010/2011","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","12003","","","","0"
"2011/2012","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","12216","","","","0"
"2012/2013","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","11966","","","","0"
"2013/2014","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","12674","","","","0"
"2014/2015","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","13261","","","","0"
"2015/2016","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","14178","","","","0"
"2016/2017","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","10835","","","","0"
"2017/2018","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","11856","","","","0"
"2018/2019","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","11421","","","","0"
"2019/2020","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","11646","","","","0"
"2020/2021","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","13396","","","","0"
"2021/2022","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","14856","","","","0"
"2022/2023","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","15648","","","","0"
"2023/2024","Canada","2016A000011124","Pharmacy","Current dollars","75","units","0","v62427768","1.17","16171","","","","0"
"2007/2008","Canada","2016A000011124","Veterinary medicine","Current dollars","75","units","0","v62427769","1.18","7357","","","","0"
"2008/2009","Canada","2016A000011124","Veterinary medicine","Current dollars","75","units","0","v62427769","1.18","8385","","","","0"
"2009/2010","Canada","2016A000011124","Veterinary medicine","Current dollars","75","units","0","v62427769","1.18","10275","","","","0"
"2010/2011","Canada","2016A000011124","Veterinary medicine","Current dollars","75","units","0","v62427769","1.18","10969","","","","0"
"2011/2012","Canada","2016A000011124","Veterinary medicine","Current dollars","75","units","0","v62427769","1.18","10824","","","","0"
